victim_age,offender_age,incident_hour,latitude,longitude,month_num,relationship_name,victim_sex,offender_sex,victim_ethnicity,offender_ethnicity,victim_race,offender_race,location_name,offense_name,offense_category_name,crime_against,ct_flag,hc_flag
3.367295829986474,4.290459441148391,9,-75.34,40.08,12,7,0,0,1,1,2,5,24,34,8,1,True,True
4.543294782270004,4.356708826689592,7,-73.92,41.18,12,15,1,1,0,1,5,2,35,20,13,0,False,True
4.454347296253507,1.6094379124341003,10,-75.53,39.69,10,15,1,0,1,0,0,5,24,29,7,1,True,True
2.3978952727983707,3.784189633918261,7,-74.48,40.16,6,3,0,1,0,1,2,1,18,34,4,0,True,False
3.367295829986474,2.4849066497880004,21,-74.32,40.22,9,23,0,1,1,0,2,5,35,11,0,1,True,True
2.995732273553991,4.30406509320417,20,-75.24,39.71,8,16,0,0,1,1,2,5,35,22,4,0,True,True
4.330733340286331,4.189654742026425,13,-75.3,39.19,11,13,1,0,1,1,5,5,35,5,0,0,True,True
4.127134385045092,4.442651256490317,11,-73.99,40.13,8,15,1,0,1,0,5,1,24,32,13,1,True,True
4.290459441148391,2.8903717578961645,7,-75.05,40.7,4,12,0,0,0,0,5,5,24,9,3,0,False,True
2.6390573296152584,3.5553480614894135,20,-74.79,40.82,10,20,1,1,1,1,5,5,35,33,14,1,False,True
1.3862943611198906,3.784189633918261,5,-74.75,39.01,3,23,1,0,1,0,5,5,35,15,3,0,True,True
4.31748811353631,3.1780538303479458,13,-74.0,40.41,5,20,0,1,0,0,5,5,35,30,7,1,True,False
2.5649493574615367,3.6888794541139363,19,-75.25,40.47,10,8,1,0,1,0,5,5,13,9,1,0,True,True
3.8918202981106265,1.9459101490553132,13,-74.01,39.8,4,16,0,0,0,1,0,5,24,21,8,1,True,False
4.04305126783455,4.532599493153256,19,-74.11,39.67,4,16,0,0,0,1,5,2,35,29,12,0,True,True
2.1972245773362196,3.332204510175204,12,-74.73,41.21,10,0,0,1,1,1,5,1,14,5,11,1,False,True
3.6888794541139363,3.6375861597263857,21,-75.1,39.43,10,12,0,1,1,1,2,5,35,31,2,1,True,False
1.0986122886681098,4.174387269895637,3,-74.38,39.94,1,24,1,0,0,1,2,2,35,22,14,1,False,True
4.48863636973214,4.442651256490317,15,-74.81,39.11,10,20,0,0,0,0,5,2,35,1,10,0,False,True
4.382026634673881,4.219507705176107,18,-74.16,40.92,2,3,0,1,1,1,5,2,24,26,15,1,True,True
3.1354942159291497,1.0986122886681098,19,-74.61,39.86,7,13,0,0,0,1,2,5,24,29,8,1,False,True
1.6094379124341003,4.48863636973214,16,-74.55,40.68,2,8,1,1,1,0,2,2,35,28,11,0,True,True
2.6390573296152584,4.219507705176107,14,-74.67,39.17,9,13,0,0,1,1,2,2,35,21,1,0,True,True
2.1972245773362196,4.060443010546419,4,-74.61,39.97,8,7,1,0,0,1,5,5,13,4,2,1,False,True
0.6931471805599453,4.0943445622221,12,-75.1,41.05,4,4,1,1,0,1,2,5,35,29,2,0,True,True
4.02535169073515,4.2626798770413155,5,-74.34,40.91,2,20,0,0,1,1,5,5,35,39,8,0,True,False
4.204692619390966,1.791759469228055,15,-73.92,39.46,8,20,0,1,0,1,5,5,35,29,3,0,True,True
4.204692619390966,2.833213344056216,11,-75.35,39.01,4,1,0,0,1,0,5,5,35,6,15,0,True,True
4.477336814478207,3.871201010907891,9,-74.78,39.99,6,8,1,1,1,1,2,2,35,32,17,1,True,True
2.5649493574615367,4.356708826689592,2,-74.04,40.58,12,13,1,0,0,1,5,2,35,29,2,0,True,True
1.3862943611198906,4.248495242049359,6,-74.66,39.52,3,14,1,0,1,0,5,2,7,25,15,0,True,True
4.574710978503383,4.605170185988092,16,-75.34,41.27,2,15,0,1,0,1,5,5,35,34,1,0,True,True
3.8066624897703196,3.5553480614894135,14,-74.87,39.02,8,23,1,0,0,1,2,5,35,15,8,0,True,True
1.6094379124341003,4.290459441148391,4,-75.17,41.06,6,13,0,0,0,1,5,5,35,39,15,0,True,True
2.4849066497880004,1.0986122886681098,15,-74.05,40.43,8,3,1,1,1,1,2,2,13,37,4,1,False,True
4.204692619390966,4.584967478670572,21,-74.3,39.39,1,0,1,0,1,0,5,2,35,10,1,1,True,True
3.871201010907891,4.23410650459726,21,-74.48,40.15,9,20,1,0,0,0,0,2,24,32,2,1,False,True
3.258096538021482,3.8066624897703196,17,-74.77,40.58,1,16,1,0,0,1,2,5,14,10,6,0,True,True
4.3694478524670215,3.713572066704308,5,-74.72,40.71,1,13,1,0,1,1,5,5,14,5,11,0,True,True
4.330733340286331,4.23410650459726,0,-75.2,40.18,11,12,0,0,0,1,5,2,35,32,17,1,True,True
3.7376696182833684,4.290459441148391,8,-74.35,40.95,4,23,0,1,1,0,5,5,35,30,15,0,True,True
4.07753744390572,4.330733340286331,1,-74.07,40.39,11,12,0,0,1,1,5,5,35,18,7,0,True,True
4.276666119016055,3.091042453358316,22,-75.48,41.13,3,7,0,1,0,1,5,5,35,18,11,0,True,True
3.4657359027997265,4.430816798843313,0,-74.85,40.2,1,1,0,0,1,0,5,2,35,31,8,0,False,True
3.6109179126442243,3.4011973816621555,19,-74.08,39.21,9,23,0,1,1,1,2,5,35,33,12,0,False,True
1.6094379124341003,4.51085950651685,8,-73.92,40.33,8,23,0,0,0,1,2,5,24,4,7,0,True,False
2.995732273553991,4.543294782270004,10,-74.25,39.39,1,15,1,0,0,1,5,2,24,39,8,1,True,False
2.3978952727983707,4.060443010546419,12,-74.21,39.3,6,23,0,0,1,0,2,5,24,10,3,0,False,False
4.219507705176107,0.6931471805599453,12,-74.44,41.02,6,24,0,0,1,0,5,2,35,33,8,1,True,True
3.912023005428146,3.6109179126442243,5,-74.61,40.61,10,4,1,0,1,1,5,2,35,37,3,0,False,True
3.091042453358316,4.276666119016055,11,-75.55,39.79,7,7,1,0,0,0,5,5,44,32,12,1,True,True
4.1588830833596715,3.4657359027997265,22,-74.73,39.16,9,16,1,1,1,1,2,5,35,15,5,1,True,True
4.406719247264253,4.477336814478207,3,-74.33,39.65,2,15,1,0,1,1,5,5,35,15,7,1,True,True
4.394449154672439,3.295836866004329,2,-74.01,40.32,11,23,1,1,1,1,5,2,35,15,3,1,True,True
3.332204510175204,3.713572066704308,11,-75.42,39.14,12,13,0,1,1,1,4,2,35,25,7,1,True,True
4.465908118654584,4.51085950651685,19,-75.18,40.88,9,13,0,1,0,1,1,5,35,7,3,1,True,True
2.3978952727983707,1.0986122886681098,7,-73.9,39.01,6,24,0,1,1,0,2,2,24,5,14,1,True,True
3.9889840465642745,4.290459441148391,2,-74.38,39.48,8,12,0,1,1,0,4,2,18,39,12,1,True,True
3.5263605246161616,1.6094379124341003,16,-74.78,40.48,12,7,0,0,0,0,2,5,35,28,7,0,True,True
4.465908118654584,3.9318256327243257,8,-75.26,39.03,2,24,0,0,1,0,2,5,35,10,14,1,False,True
4.02535169073515,3.9889840465642745,2,-74.64,39.15,4,1,0,1,0,0,5,2,35,16,9,1,True,True
4.07753744390572,3.332204510175204,16,-75.44,40.01,6,0,1,1,0,1,5,5,35,10,3,0,True,True
3.8501476017100584,1.791759469228055,2,-74.36,39.8,1,4,1,0,1,1,5,2,25,31,1,0,True,False
3.9512437185814275,4.3694478524670215,21,-75.51,40.74,5,13,1,1,1,1,2,5,35,16,14,1,False,True
4.477336814478207,4.605170185988092,11,-74.62,39.06,11,7,0,0,0,0,5,2,35,6,7,1,True,True
3.7612001156935624,4.543294782270004,12,-75.19,39.95,2,8,1,0,1,1,5,2,35,6,1,0,True,True
4.465908118654584,3.6888794541139363,4,-74.44,39.94,4,3,0,1,0,1,2,2,35,18,11,0,True,True
4.477336814478207,1.3862943611198906,13,-74.17,39.97,1,3,0,0,1,0,5,5,35,21,14,1,True,True
3.4965075614664802,3.912023005428146,23,-75.35,40.14,4,23,0,1,0,1,2,2,35,18,2,1,True,True
4.31748811353631,4.454347296253507,12,-74.25,39.38,1,0,0,1,0,1,2,5,35,26,5,1,False,True
3.6888794541139363,4.406719247264253,9,-74.73,41.04,1,14,0,1,1,1,2,2,35,39,9,1,True,True
4.143134726391533,2.6390573296152584,3,-75.1,41.2,3,0,1,0,1,1,5,5,35,28,12,1,True,False
3.7612001156935624,3.828641396489095,0,-75.14,40.13,6,0,0,0,1,1,5,5,35,18,5,0,True,True
3.258096538021482,2.995732273553991,3,-75.54,40.02,12,4,0,0,1,1,5,5,24,27,15,0,False,True
4.219507705176107,4.23410650459726,7,-74.04,39.9,1,12,1,0,1,1,5,5,24,5,13,1,True,True
3.713572066704308,3.4657359027997265,2,-74.49,39.36,9,14,0,0,1,0,2,0,14,34,2,1,True,True
2.3978952727983707,4.418840607796598,0,-74.42,39.75,2,0,1,0,1,1,5,2,37,1,2,0,True,True
2.833213344056216,4.3694478524670215,5,-75.17,40.42,3,12,0,0,0,0,5,2,35,10,8,1,True,True
4.0943445622221,3.4965075614664802,13,-74.93,41.07,2,14,0,1,1,0,3,2,25,29,13,1,True,False
4.430816798843313,4.330733340286331,20,-74.1,40.64,6,3,1,0,0,1,5,2,33,6,0,1,True,False
3.784189633918261,4.110873864173311,5,-75.26,39.5,6,4,1,0,1,1,1,5,35,33,14,0,True,True
3.258096538021482,2.0794415416798357,2,-75.15,39.77,10,1,1,1,1,0,2,0,35,39,12,0,True,True
4.110873864173311,3.044522437723423,3,-75.19,40.1,7,16,0,0,1,1,5,5,35,33,13,0,True,True
4.343805421853684,4.574710978503383,21,-74.59,39.13,12,14,0,1,1,1,5,5,35,15,11,0,True,True
3.6375861597263857,4.465908118654584,22,-75.19,40.31,3,23,0,1,0,1,5,5,35,36,12,0,True,True
4.04305126783455,1.3862943611198906,15,-74.33,39.22,2,23,0,1,1,0,5,2,35,0,12,0,True,True
4.48863636973214,3.5553480614894135,9,-74.12,40.8,3,23,1,0,1,1,5,5,24,4,9,0,True,False
4.143134726391533,0.6931471805599453,5,-74.98,39.67,1,13,0,0,0,1,5,5,35,16,5,0,True,True
3.258096538021482,4.110873864173311,15,-74.97,40.01,6,20,1,0,0,1,5,2,24,37,9,0,True,True
3.8066624897703196,4.465908118654584,18,-74.93,39.96,4,12,1,0,1,0,5,2,35,18,13,0,False,True
2.4849066497880004,4.204692619390966,19,-74.01,39.32,8,16,0,0,0,0,2,2,24,30,4,0,True,True
3.6635616461296463,4.564348191467836,12,-74.16,40.23,2,12,1,0,1,1,5,2,35,11,8,0,False,True
3.9889840465642745,4.553876891600541,23,-75.26,39.19,2,20,0,0,0,1,5,5,24,9,8,1,False,True
4.454347296253507,2.6390573296152584,15,-74.84,40.89,6,15,1,0,1,0,4,5,24,28,3,1,True,True
4.442651256490317,4.430816798843313,10,-74.27,39.94,5,23,1,1,1,1,5,2,24,22,0,0,True,True
3.6109179126442243,4.442651256490317,20,-75.42,39.99,10,15,1,1,1,1,2,2,35,25,2,0,True,True
4.574710978503383,2.302585092994046,1,-74.89,41.27,4,16,0,0,1,0,2,1,24,31,9,1,True,False
3.6375861597263857,2.4849066497880004,13,-74.52,39.48,6,7,1,0,1,1,5,5,35,27,15,0,True,True
2.8903717578961645,4.343805421853684,9,-74.01,39.88,9,23,0,0,0,1,5,1,35,29,13,1,True,True
3.58351893845611,4.574710978503383,6,-73.92,39.86,11,8,1,0,0,0,0,2,35,30,17,0,False,True
3.828641396489095,3.367295829986474,6,-73.94,39.23,12,14,1,0,0,0,5,5,35,30,0,0,True,False
3.1780538303479458,2.9444389791664403,18,-73.96,40.98,5,4,0,0,1,1,2,5,24,36,10,0,True,True
2.5649493574615367,3.784189633918261,7,-75.38,40.68,10,16,0,0,1,0,5,5,35,10,14,1,True,True
4.48863636973214,4.248495242049359,2,-74.11,40.75,9,1,0,0,0,0,5,5,35,16,9,0,True,True
4.290459441148391,4.30406509320417,17,-74.86,40.56,5,16,0,0,1,1,5,5,35,16,9,1,True,True
2.6390573296152584,4.406719247264253,5,-74.34,39.8,8,24,1,0,1,1,5,2,35,27,12,1,True,False
4.574710978503383,4.477336814478207,3,-74.58,39.18,6,13,1,0,1,0,5,5,35,1,3,0,True,True
3.4011973816621555,4.30406509320417,19,-75.39,41.21,9,16,0,0,1,1,5,1,23,26,15,1,True,True
4.356708826689592,3.9889840465642745,6,-73.94,40.15,3,23,1,0,1,0,5,1,24,26,11,0,True,True
4.2626798770413155,4.430816798843313,17,-74.98,39.25,1,4,0,0,1,0,2,2,14,1,14,1,True,True
3.8501476017100584,4.574710978503383,18,-74.41,40.83,4,7,1,1,0,1,5,2,35,25,5,0,False,True
3.6109179126442243,3.1780538303479458,11,-74.06,40.55,1,15,1,0,1,1,2,5,35,32,4,0,True,False
4.553876891600541,4.584967478670572,3,-74.09,41.0,7,16,1,1,1,0,2,5,35,31,3,1,True,True
3.6635616461296463,2.8903717578961645,19,-74.73,39.78,7,24,1,0,0,0,2,5,35,0,2,1,True,True
3.4011973816621555,4.189654742026425,23,-74.52,40.76,9,14,0,1,0,1,5,5,7,1,6,0,True,True
3.4657359027997265,2.302585092994046,2,-75.54,40.03,5,13,0,0,1,1,2,5,35,1,14,1,True,True
4.04305126783455,4.356708826689592,17,-74.57,41.03,5,12,0,0,1,0,5,5,25,18,0,0,True,True
4.07753744390572,3.713572066704308,5,-75.27,40.09,1,16,0,1,1,1,2,5,35,31,6,1,False,True
4.02535169073515,3.8066624897703196,19,-74.66,39.51,1,8,1,0,1,1,2,5,35,21,5,1,True,True
4.04305126783455,2.772588722239781,2,-74.83,39.42,8,3,0,1,1,1,5,5,24,32,11,0,True,True
4.204692619390966,4.174387269895637,12,-74.1,39.96,4,3,0,0,1,0,5,2,33,31,0,1,True,True
3.7376696182833684,3.091042453358316,22,-73.91,41.24,9,1,0,0,1,0,5,2,24,33,1,0,False,True
3.1354942159291497,2.3978952727983707,6,-75.4,40.33,3,23,1,0,1,0,1,5,35,16,8,0,True,True
3.2188758248682006,1.6094379124341003,22,-75.03,40.11,7,24,1,0,1,0,5,5,13,32,12,0,True,True
3.5553480614894135,3.2188758248682006,13,-73.9,39.26,10,20,0,0,0,0,5,2,35,5,3,0,True,True
3.7376696182833684,4.584967478670572,22,-74.03,40.76,4,23,0,0,0,1,2,5,14,7,11,1,True,True
4.02535169073515,4.143134726391533,22,-75.34,40.41,8,16,0,0,1,0,2,5,24,0,6,1,False,True
4.04305126783455,2.302585092994046,15,-74.43,38.98,2,4,0,1,0,1,1,2,35,18,11,1,True,True
2.0794415416798357,0.6931471805599453,0,-74.12,40.61,10,20,0,0,1,1,5,2,35,7,12,1,False,True
4.418840607796598,4.330733340286331,17,-74.6,40.58,6,8,0,0,1,1,3,2,24,16,4,1,True,True
4.442651256490317,3.7376696182833684,23,-74.83,39.51,12,3,1,1,1,1,5,0,24,9,1,1,True,True
3.4339872044851463,2.995732273553991,8,-74.26,40.26,10,14,0,0,0,1,5,4,35,33,8,0,True,True
1.9459101490553132,4.532599493153256,4,-75.35,39.71,1,20,0,1,1,1,2,5,35,37,8,1,True,True
4.343805421853684,4.543294782270004,23,-74.01,40.81,2,20,0,0,1,1,5,5,31,25,15,0,False,True
2.772588722239781,3.5263605246161616,6,-75.03,40.79,12,8,0,0,0,1,2,5,35,27,8,1,True,True
4.430816798843313,4.2626798770413155,20,-74.75,39.69,6,14,0,0,1,1,2,2,7,30,3,0,True,True
4.23410650459726,3.8066624897703196,5,-74.92,40.84,12,0,0,0,0,1,2,5,24,33,2,1,True,True
4.02535169073515,3.8066624897703196,0,-75.42,39.01,11,16,1,1,1,0,2,5,35,39,5,0,False,False
3.4965075614664802,3.828641396489095,13,-74.96,39.9,7,14,1,1,1,1,2,2,18,5,14,1,True,True
4.04305126783455,3.58351893845611,2,-74.84,40.14,2,0,0,1,1,1,2,2,35,28,4,1,True,False
1.9459101490553132,3.5263605246161616,20,-74.76,39.48,10,1,0,0,0,1,2,2,35,0,5,1,True,True
4.127134385045092,3.6888794541139363,10,-73.97,41.16,7,3,0,0,1,0,5,2,35,33,3,1,False,True
2.9444389791664403,4.007333185232471,23,-74.09,40.18,9,4,0,0,1,1,2,2,35,26,5,1,True,False
3.295836866004329,3.1354942159291497,8,-74.56,40.29,12,1,0,0,1,1,2,5,35,37,10,1,True,True
4.343805421853684,0.6931471805599453,23,-75.37,39.07,5,3,0,0,1,0,5,5,35,25,0,0,False,True
4.382026634673881,4.2626798770413155,5,-75.46,40.07,5,24,0,1,1,1,2,1,35,26,14,1,True,True
3.1354942159291497,4.553876891600541,2,-74.41,39.69,3,20,1,0,1,1,2,5,35,20,5,1,True,False
4.0943445622221,4.007333185232471,13,-74.7,39.07,3,15,0,0,1,0,5,1,24,32,6,1,True,True
3.9889840465642745,3.9318256327243257,17,-74.66,39.46,12,3,0,0,0,1,5,5,24,26,15,1,True,True
3.58351893845611,4.59511985013459,8,-74.36,40.75,2,23,1,0,1,1,5,5,35,15,6,1,False,True
3.4965075614664802,4.454347296253507,19,-74.0,40.76,8,13,0,0,1,1,5,5,35,31,15,1,True,True
3.1780538303479458,4.1588830833596715,15,-75.29,39.1,1,16,1,0,1,1,5,2,35,37,2,1,True,True
3.1780538303479458,1.3862943611198906,21,-74.77,41.19,6,13,0,1,1,1,5,5,24,10,7,1,True,True
4.465908118654584,1.3862943611198906,19,-75.02,39.71,5,20,0,1,0,1,5,5,7,37,14,0,True,True
4.189654742026425,4.30406509320417,23,-75.43,40.37,8,15,0,0,1,0,5,5,35,22,5,0,True,True
2.0794415416798357,2.1972245773362196,17,-74.04,40.91,6,3,0,1,1,1,5,5,35,33,10,1,False,True
4.394449154672439,3.5553480614894135,8,-75.08,39.81,10,15,0,1,1,1,5,2,35,30,6,0,True,True
3.871201010907891,3.9512437185814275,9,-75.38,40.56,11,7,0,0,1,0,2,2,35,33,17,0,True,False
4.61512051684126,2.70805020110221,4,-74.47,39.17,4,0,0,1,1,1,5,5,35,18,7,0,True,False
4.406719247264253,3.713572066704308,12,-74.0,41.24,11,3,1,1,1,1,2,5,35,32,3,1,True,True
4.07753744390572,3.9889840465642745,22,-75.43,40.61,12,0,1,0,1,1,2,5,35,7,17,0,True,True
4.110873864173311,4.51085950651685,10,-74.35,39.27,9,23,0,1,1,1,2,2,35,25,5,1,False,True
3.58351893845611,3.2188758248682006,17,-75.32,39.54,2,16,0,0,1,0,5,5,35,26,14,1,True,True
2.1972245773362196,4.499809670330265,22,-75.23,41.1,1,16,0,0,1,0,2,2,25,15,10,1,True,True
4.189654742026425,2.772588722239781,4,-75.13,39.85,6,23,1,0,1,1,1,2,35,5,14,1,True,False
3.4657359027997265,4.382026634673881,12,-74.77,39.35,9,0,1,0,1,0,2,5,24,16,14,1,True,True
3.6635616461296463,4.30406509320417,21,-74.01,39.03,10,13,0,0,1,1,2,2,35,16,3,1,True,True
4.007333185232471,3.5263605246161616,10,-75.36,39.12,2,1,0,0,0,1,2,2,24,10,6,0,True,True
2.1972245773362196,4.406719247264253,8,-74.68,39.64,3,8,1,0,1,1,0,5,24,25,6,0,True,True
4.143134726391533,2.302585092994046,0,-75.02,41.04,6,13,1,0,0,1,5,2,24,15,9,0,True,True
2.70805020110221,4.060443010546419,11,-75.32,39.8,10,7,0,0,1,0,5,2,35,32,13,1,True,False
3.4011973816621555,3.1780538303479458,5,-74.26,39.38,1,0,0,0,1,1,5,5,35,5,8,1,False,True
2.772588722239781,2.302585092994046,16,-74.83,41.11,5,8,0,0,1,0,2,5,35,29,9,0,True,True
4.204692619390966,1.791759469228055,4,-75.46,39.84,7,23,0,0,1,1,5,5,24,4,15,1,True,True
3.871201010907891,3.58351893845611,22,-74.77,41.24,4,0,0,0,1,0,5,5,25,18,4,1,True,True
4.31748811353631,2.8903717578961645,9,-74.08,40.15,9,15,0,0,1,1,2,2,35,16,5,0,True,True
2.0794415416798357,3.9318256327243257,9,-74.12,40.02,12,24,1,1,0,1,2,5,24,37,7,1,True,True
4.110873864173311,4.007333185232471,23,-73.93,39.06,6,8,1,0,0,1,5,5,41,39,6,1,True,True
4.127134385045092,2.8903717578961645,15,-74.09,40.7,1,13,1,1,0,1,2,2,35,21,15,0,True,True
3.828641396489095,3.9512437185814275,23,-73.94,40.14,8,8,1,0,1,1,5,2,35,33,15,0,True,True
0.6931471805599453,3.970291913552122,10,-74.12,39.27,9,24,0,0,1,1,5,5,33,27,3,1,True,True
4.564348191467836,3.044522437723423,13,-74.11,40.78,2,23,0,0,1,1,5,5,18,6,3,1,True,True
4.30406509320417,3.4011973816621555,17,-75.01,39.61,9,0,1,0,1,0,2,5,35,26,9,0,True,True
3.912023005428146,4.07753744390572,14,-74.98,38.97,11,12,0,0,1,0,5,5,33,20,4,0,True,True
4.477336814478207,1.791759469228055,17,-74.35,39.7,9,1,0,0,1,1,2,2,35,5,5,0,True,True
3.5553480614894135,4.330733340286331,11,-75.38,40.36,11,8,0,0,1,1,5,5,24,33,11,1,True,True
2.5649493574615367,3.4657359027997265,3,-75.19,39.62,8,15,0,0,0,1,1,5,35,30,12,1,True,True
3.5263605246161616,3.828641396489095,10,-75.36,39.37,10,4,0,1,0,1,5,2,18,33,0,0,True,True
2.3978952727983707,3.5553480614894135,14,-74.1,40.02,2,14,1,0,0,0,5,2,35,18,1,0,True,True
4.174387269895637,1.0986122886681098,17,-74.39,39.79,6,12,0,0,1,0,5,5,35,25,3,1,False,True
3.912023005428146,4.204692619390966,16,-74.78,39.02,8,4,1,0,0,1,5,2,33,31,13,0,False,True
2.5649493574615367,4.189654742026425,18,-74.67,39.94,4,7,1,0,1,1,2,2,35,4,12,1,True,False
4.110873864173311,3.5263605246161616,16,-73.95,41.19,12,24,0,0,1,1,5,5,35,1,8,0,True,True
4.543294782270004,4.248495242049359,23,-74.37,40.84,2,0,1,0,1,1,5,5,24,29,15,0,True,True
4.543294782270004,4.532599493153256,14,-74.47,40.1,9,12,1,0,0,1,5,5,39,16,2,1,True,True
4.465908118654584,4.1588830833596715,6,-74.01,40.86,5,12,1,0,1,1,5,2,24,20,12,1,False,True
4.0943445622221,3.7612001156935624,12,-74.87,41.19,7,12,0,1,1,0,1,2,35,5,1,0,False,True
2.995732273553991,4.23410650459726,16,-74.39,39.73,11,23,1,1,1,1,5,2,24,34,15,0,True,True
4.574710978503383,3.9318256327243257,8,-74.13,39.71,10,24,1,0,1,0,2,4,35,32,9,1,True,True
4.3694478524670215,2.772588722239781,10,-74.75,39.04,11,13,0,0,0,1,5,2,35,5,14,0,True,True
3.7376696182833684,4.553876891600541,6,-75.3,41.2,11,13,1,1,1,1,2,5,35,7,17,1,True,True
1.3862943611198906,4.584967478670572,10,-74.67,38.98,1,4,0,0,0,1,5,2,38,28,5,1,True,True
3.58351893845611,4.584967478670572,21,-74.65,40.56,12,7,0,0,1,1,2,2,24,31,8,0,True,False
4.219507705176107,4.204692619390966,9,-74.26,40.71,9,15,1,0,0,1,5,5,14,16,12,1,True,True
2.995732273553991,3.6375861597263857,3,-73.93,41.23,1,7,0,0,0,0,5,5,35,20,5,0,True,True
4.418840607796598,4.51085950651685,17,-75.09,39.36,10,3,0,0,1,1,1,5,25,11,6,1,True,True
3.6635616461296463,4.110873864173311,8,-74.42,39.07,6,13,1,0,1,1,5,5,35,5,4,0,True,True
3.2188758248682006,4.31748811353631,15,-75.53,39.45,10,15,0,1,0,1,4,5,37,27,14,0,True,True
2.9444389791664403,2.0794415416798357,11,-73.94,39.9,1,0,1,0,1,0,5,2,10,5,8,0,True,True
2.0794415416798357,4.59511985013459,19,-75.13,40.77,3,13,1,0,1,0,5,2,35,22,4,1,True,True
4.127134385045092,3.8066624897703196,18,-75.35,41.23,4,23,1,1,1,0,2,5,16,5,12,1,False,True
4.394449154672439,2.772588722239781,17,-74.22,40.66,1,20,0,1,1,0,5,5,35,21,0,1,False,True
4.02535169073515,4.477336814478207,12,-73.97,39.37,11,20,1,0,0,1,2,2,35,34,6,0,False,True
3.5553480614894135,4.23410650459726,10,-73.92,41.26,6,4,0,0,0,1,5,5,35,36,5,1,True,True
4.553876891600541,2.3978952727983707,2,-75.23,39.91,10,3,0,1,1,1,5,5,24,5,11,1,True,True
4.3694478524670215,2.833213344056216,16,-74.26,40.75,2,8,1,1,1,0,5,2,35,28,14,1,True,True
3.8066624897703196,4.02535169073515,16,-74.12,39.38,3,8,0,0,0,0,5,2,24,31,4,1,True,True
4.477336814478207,3.9318256327243257,6,-75.3,40.89,4,3,1,0,1,0,5,5,41,7,14,0,True,False
4.48863636973214,3.912023005428146,5,-74.27,40.9,9,4,1,0,0,0,5,2,35,28,2,1,False,True
4.430816798843313,4.382026634673881,21,-74.69,39.4,5,4,0,0,0,1,5,2,24,29,15,1,True,False
1.6094379124341003,1.9459101490553132,18,-75.1,40.79,10,15,0,0,1,1,5,5,37,26,9,1,True,True
3.8918202981106265,4.442651256490317,14,-75.44,40.81,2,0,0,1,1,1,5,5,24,4,2,1,False,True
4.430816798843313,4.532599493153256,10,-74.14,40.42,2,16,0,1,0,1,5,2,14,18,15,1,True,True
4.406719247264253,3.044522437723423,13,-74.27,41.04,10,4,0,1,0,0,5,2,37,1,3,1,True,True
