data_year,offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,age_range_low_num,age_range_high_num
2022,170614697,150221766,0,104,NS,X,99,50,,
2022,171828164,151307020,0,104,NS,X,99,50,,
2022,171892684,151364971,1,32,29,F,20,20,29,
2022,171944044,151410271,0,104,NS,X,99,50,,
2022,171944045,151410272,1,54,51,F,10,20,51,
2022,187301364,164978411,1,60,57,F,10,20,57,
2022,170614698,150221767,1,16,13,F,10,20,13,
2022,171962347,151426163,1,30,27,M,20,20,27,
2022,171912138,151382103,0,104,NS,X,99,50,,
2022,171892686,151364973,0,104,NS,X,99,50,,
2022,171928388,151396490,0,104,NS,X,99,50,,
2022,172164899,151603330,1,20,17,F,10,10,17,
2022,172164900,151603330,2,21,18,M,10,20,18,
2022,172164901,151603331,1,22,19,F,20,20,19,
2022,172026291,151480830,1,44,41,M,10,10,41,
2022,173142490,152461585,1,103,00,M,20,40,,
2022,171912141,151382106,1,67,64,M,10,20,64,
2022,171953784,151418747,1,32,29,F,20,20,29,
2022,171968629,151431642,0,104,NS,X,99,50,,
2022,172107167,151552324,1,33,30,F,20,20,30,
2022,177333262,156162653,0,104,NS,X,99,50,,
2022,170644823,150247787,0,104,NS,X,99,50,,
2022,171828165,151307021,1,15,12,M,10,20,12,
2022,171944046,151410273,1,41,38,F,20,20,38,
2022,174468211,153629713,1,49,46,M,10,20,46,
2022,173142491,152461586,1,69,66,F,20,20,66,
2022,170644825,150247789,0,104,NS,X,99,50,,
2022,174820749,153941898,0,104,NS,X,99,50,,
2022,174650430,153791590,1,19,16,M,20,10,16,
2022,174650431,153791590,2,19,16,M,10,20,16,
2022,171986724,151447121,0,104,NS,X,99,50,,
2022,171968630,151431643,1,69,66,F,10,10,66,
2022,172026292,151480831,1,24,21,M,20,20,21,
2022,171944047,151410274,1,29,26,F,10,20,26,
2022,171944048,151410275,0,104,NS,X,99,50,,
2022,171980345,151441638,0,104,NS,X,99,50,,
2022,171980346,151441639,1,32,29,M,10,10,29,
2022,171944049,151410276,0,104,NS,X,99,50,,
2022,172037884,151491025,1,20,17,M,20,20,17,
2022,171968631,151431644,0,104,NS,X,99,50,,
2022,171979419,151440817,1,29,26,F,10,20,26,
2022,170644827,150247791,1,24,21,F,10,20,21,
2022,176386155,155324104,0,104,NS,X,99,50,,
2022,172020632,151475901,1,26,23,M,10,20,23,
2022,172086915,151535046,1,54,51,M,10,10,51,
2022,172252634,151679616,1,48,45,M,10,20,45,
2022,175904888,154895141,0,104,NS,X,99,50,,
2022,185045371,162980762,0,104,NS,X,99,50,,
2022,170644829,150247793,1,34,31,F,10,20,31,
2022,171962349,151426165,1,41,38,M,10,20,38,
2022,171962350,151426166,1,43,40,M,10,20,40,
2022,171962351,151426167,0,104,NS,X,99,50,,
2022,172252635,151679617,1,38,35,F,20,20,35,
2022,187360682,165031540,1,41,38,M,10,10,38,
2022,171968634,151431647,0,104,NS,X,99,50,,
2022,170644831,150247795,0,104,NS,X,99,50,,
2022,170644834,150247797,0,104,NS,X,99,50,,
2022,171962352,151426168,0,104,NS,X,99,50,,
2022,171986725,151447122,0,104,NS,X,99,50,,
2022,172252637,151679619,0,104,NS,X,99,50,,
2022,171968635,151431648,0,104,NS,X,99,50,,
2022,176279874,155230161,0,104,NS,X,99,50,,
2022,173142494,152461589,1,38,35,M,10,20,35,
2022,180944793,159346410,0,104,NS,X,99,50,,
2022,173142497,152461592,0,104,NS,X,99,50,,
2022,171979420,151440818,1,59,56,M,20,20,56,
2022,172268403,151693304,1,20,17,M,20,20,17,
2022,171788702,151272432,1,47,44,M,10,20,44,
2022,171979422,151440820,1,60,57,M,10,20,57,
2022,170644835,150247798,1,17,14,M,10,20,14,
2022,171979423,151440821,0,104,NS,X,99,50,,
2022,188706401,166220300,1,56,53,F,10,20,53,
2022,171986726,151447123,1,42,39,M,10,20,39,
2022,171986727,151447124,1,41,38,F,10,10,38,
2022,171980348,151441641,1,40,37,M,10,20,37,
2022,170788075,150375899,1,16,13,M,10,20,13,
2022,171980349,151441642,0,104,NS,X,99,50,,
2022,172037886,151491027,1,47,44,M,10,20,44,
2022,172026297,151480836,0,104,NS,X,99,50,,
2022,175915904,154904625,1,71,68,M,10,20,68,
2022,182039197,160318265,0,104,NS,X,99,50,,
2022,172086916,151535047,1,35,32,F,20,20,32,
2022,172164902,151603332,1,51,48,M,10,20,48,
2022,172164903,151603332,2,26,23,F,10,20,23,
2022,172026298,151480837,1,42,39,M,10,10,39,
2022,173142499,152461594,0,104,NS,X,99,50,,
2022,173142500,152461595,0,104,NS,X,99,50,,
2022,172086917,151535048,1,39,36,M,10,20,36,
2022,173142501,152461596,1,29,26,M,10,10,26,
2022,173142502,152461596,2,38,35,M,20,10,35,
2022,173142503,152461596,3,31,28,M,10,20,28,
2022,173142504,152461597,1,29,26,M,10,10,26,
2022,173142505,152461597,2,38,35,M,20,10,35,
2022,173142506,152461597,3,31,28,M,10,20,28,
2022,173142507,152461598,0,104,NS,X,99,50,,
2022,172252639,151679621,1,55,52,M,10,20,52,
2022,172164904,151603333,1,49,46,M,10,10,46,
2022,173142508,152461599,0,104,NS,X,99,50,,
2022,173142509,152461600,0,104,NS,X,99,50,,
2022,175680946,154695853,1,21,18,M,10,20,18,
2022,172268404,151693305,1,19,16,F,10,20,16,
2022,174528521,153682434,1,50,47,M,20,20,47,
2022,172164906,151603335,1,58,55,F,20,20,55,
2022,173142512,152461603,1,40,37,M,10,20,37,
2022,172106134,151551418,1,42,39,M,10,20,39,
2022,172107168,151552325,1,68,65,M,10,20,65,
2022,172164908,151603337,0,104,NS,X,99,50,,
2022,172268407,151693308,1,61,58,M,10,20,58,
2022,172268408,151693309,1,52,49,M,10,20,49,
2022,173142513,152461604,1,44,41,F,10,10,41,
2022,173142514,152461605,1,44,41,M,10,20,41,
2022,172268409,151693310,1,20,17,M,10,20,17,
2022,173142515,152461606,1,38,35,M,10,20,35,
2022,172252642,151679624,1,18,15,M,20,20,15,
2022,172252643,151679624,2,18,15,M,20,20,15,
2022,172252644,151679624,3,19,16,M,20,20,16,
2022,180944794,159346411,0,104,NS,X,99,50,,
2022,173142516,152461607,0,104,NS,X,99,50,,
2022,173142518,152461609,1,17,14,F,20,20,14,
2022,173142519,152461609,2,21,18,M,20,20,18,
2022,173142520,152461609,3,17,14,M,20,20,14,
2022,173142521,152461609,4,19,16,F,20,20,16,
2022,173142522,152461610,0,104,NS,X,99,50,,
2022,173142523,152461611,0,104,NS,X,99,50,,
2022,176209562,155167700,1,21,18,M,10,20,18,
2022,173142525,152461613,1,29,26,M,10,10,26,
2022,173142526,152461613,2,38,35,M,20,10,35,
2022,173142527,152461613,3,31,28,M,10,20,28,
2022,173142528,152461614,1,39,36,M,10,20,36,
2022,173142529,152461614,2,39,36,M,10,20,36,
2022,173142530,152461615,1,33,30,F,10,10,30,
2022,173142531,152461616,0,104,NS,X,99,50,,
2022,173428586,152715701,1,62,59,F,20,20,59,
2022,173142532,152461617,0,104,NS,X,99,50,,
2022,173142533,152461618,1,49,46,M,10,20,46,
2022,188001914,165595539,0,104,NS,X,99,50,,
2022,173142534,152461619,0,104,NS,X,99,50,,
2022,173142535,152461620,1,49,46,F,40,20,46,
2022,173142536,152461620,2,42,39,F,40,20,39,
2022,173142537,152461621,1,57,54,M,10,20,54,
2022,173142538,152461622,1,57,54,M,10,20,54,
2022,173142539,152461623,1,56,53,M,20,40,53,
2022,177121681,155977645,0,104,NS,X,99,50,,
2022,173142541,152461625,0,104,NS,X,99,50,,
2022,185740715,163592229,1,25,22,M,20,20,22,
2022,170788076,150375900,0,104,NS,X,99,50,,
2022,176298093,155246021,1,34,31,F,10,20,31,
2022,173142544,152461628,1,21,18,M,10,20,18,
2022,173142545,152461629,1,46,43,M,20,20,43,
2022,173142546,152461630,0,104,NS,X,99,50,,
2022,177121682,155977646,0,104,NS,X,99,50,,
2022,173142548,152461632,1,47,44,M,10,20,44,
2022,173142549,152461633,0,104,NS,X,99,50,,
2022,173142550,152461634,0,104,NS,X,99,50,,
2022,173142551,152461635,0,104,NS,X,99,50,,
2022,173142552,152461636,1,21,18,F,20,20,18,
2022,193417308,170375537,1,60,57,M,20,20,57,
2022,170788077,150375901,1,24,21,M,10,20,21,
2022,171946188,151412075,1,51,48,M,10,20,48,
2022,171946189,151412076,1,22,19,M,20,20,19,
2022,173142554,152461638,1,37,34,F,10,10,34,
2022,173142555,152461639,1,42,39,M,10,20,39,
2022,173142556,152461640,1,21,18,F,20,10,18,
2022,173142557,152461641,0,104,NS,X,99,50,,
2022,173142558,152461642,0,104,NS,X,99,50,,
2022,173142559,152461643,1,22,19,F,10,10,19,
2022,173142560,152461644,1,23,20,F,10,20,20,
2022,173142561,152461644,2,23,20,F,10,20,20,
2022,173478362,152759910,0,104,NS,X,99,50,,
2022,173142563,152461646,1,86,83,F,10,20,83,
2022,173142564,152461647,1,40,37,F,10,20,37,
2022,173142566,152461649,1,47,44,M,10,20,44,
2022,173142567,152461650,1,30,27,F,10,20,27,
2022,173142568,152461651,0,104,NS,X,99,50,,
2022,173142569,152461652,0,104,NS,X,99,50,,
2022,173142570,152461653,0,104,NS,X,99,50,,
2022,173142571,152461654,1,27,24,M,20,20,24,
2022,173142572,152461655,1,33,30,M,10,20,30,
2022,173142573,152461656,0,104,NS,X,99,50,,
2022,173142574,152461657,0,104,NS,X,99,50,,
2022,173142575,152461658,1,51,48,M,10,20,48,
2022,173478363,152759911,1,19,16,M,10,10,16,
2022,184643473,162625430,0,104,NS,X,99,50,,
2022,173142577,152461660,1,54,51,F,20,20,51,
2022,173142578,152461661,1,41,38,F,10,20,38,
2022,173142579,152461662,1,43,40,M,10,20,40,
2022,184643474,162625431,0,104,NS,X,99,50,,
2022,173142581,152461664,0,104,NS,X,99,50,,
2022,173142582,152461665,1,42,39,F,10,20,39,
2022,173142583,152461666,0,104,NS,X,99,50,,
2022,173142584,152461667,1,41,38,M,10,10,38,
2022,173142585,152461668,1,28,25,M,10,10,25,
2022,173142587,152461670,1,32,29,M,20,20,29,
2022,173142588,152461671,1,45,42,M,10,20,42,
2022,173142589,152461672,0,104,NS,X,99,50,,
2022,173142590,152461673,1,57,54,M,10,10,54,
2022,173560593,152831701,0,104,NS,X,99,50,,
2022,173142592,152461675,0,104,NS,X,99,50,,
2022,173142593,152461676,0,104,NS,X,99,50,,
2022,181140332,159519764,1,27,24,M,20,20,24,
2022,173142595,152461678,1,37,34,F,10,10,34,
2022,173142596,152461678,2,40,37,M,10,20,37,
2022,181103608,159487013,1,41,38,F,10,20,38,
2022,175429769,154477095,1,43,40,F,10,20,40,
2022,173153601,152472011,1,54,51,F,20,20,51,
2022,173153602,152472012,1,39,36,M,10,20,36,
2022,173142598,152461680,0,104,NS,X,99,50,,
2022,170788078,150375902,0,104,NS,X,99,50,,
2022,171406835,150926375,0,104,NS,X,99,50,,
2022,171406836,150926376,1,44,41,M,10,20,41,
2022,173144182,152463151,1,32,29,M,10,20,29,
2022,171406837,150926377,1,55,52,M,10,20,52,
2022,171406838,150926378,1,43,40,M,10,50,35,45
2022,171406839,150926379,1,75,72,M,10,20,72,
2022,171406840,150926380,0,104,NS,X,99,50,,
2022,171406841,150926381,0,104,NS,X,99,50,,
2022,171406842,150926382,0,104,NS,X,99,50,,
2022,171406843,150926383,1,40,37,M,10,20,37,
2022,177775091,156553340,0,104,NS,X,99,50,,
2022,173142600,152461682,0,104,NS,X,99,50,,
2022,173142601,152461683,1,51,48,M,10,20,48,
2022,173142602,152461684,1,19,16,M,20,20,16,
2022,173142603,152461684,2,19,16,M,20,20,16,
2022,173153603,152472013,1,28,25,M,10,10,25,
2022,173153604,152472013,2,23,20,M,10,10,20,
2022,180944795,159346412,0,104,NS,X,99,50,,
2022,173142605,152461686,0,104,NS,X,99,50,,
2022,173395280,152686269,1,56,53,M,10,20,53,
2022,173142607,152461688,0,104,NS,X,99,50,,
2022,173153605,152472014,0,104,NS,X,99,50,,
2022,173142608,152461689,1,58,55,M,10,20,55,
2022,173478364,152759912,1,65,62,M,10,20,62,
2022,173142612,152461691,0,104,NS,X,99,50,,
2022,188001915,165595540,1,23,20,M,20,20,20,
2022,173142613,152461692,1,47,44,M,10,20,44,
2022,173142614,152461692,2,42,39,F,10,20,39,
2022,177825772,156597409,1,71,68,M,10,20,68,
2022,177825773,156597409,2,64,61,M,10,20,61,
2022,173153607,152472016,1,34,31,M,20,20,31,
2022,173142616,152461694,1,32,29,F,20,20,29,
2022,176294917,155243225,1,49,46,M,10,20,46,
2022,176294918,155243225,2,50,47,M,10,20,47,
2022,176294919,155243225,3,41,38,M,10,20,38,
2022,177795509,156571214,1,46,43,M,10,10,43,
2022,173285764,152590405,1,31,28,M,10,10,28,
2022,184643475,162625432,1,34,31,M,20,20,31,
2022,184643476,162625432,2,37,34,M,20,20,34,
2022,173428587,152715702,0,104,NS,X,99,50,,
2022,173428588,152715703,1,51,48,M,10,20,48,
2022,173428591,152715705,1,32,29,M,10,20,29,
2022,173285765,152590406,1,18,15,M,10,10,15,
2022,173272366,152578624,0,104,NS,X,99,50,,
2022,173153609,152472018,0,104,NS,X,99,50,,
2022,173153610,152472019,0,104,NS,X,99,50,,
2022,182451183,160685556,1,55,52,M,40,20,52,
2022,173370512,152664948,1,39,36,M,10,10,36,
2022,173395283,152686272,1,28,25,M,20,20,25,
2022,173203257,152515634,0,104,NS,X,99,50,,
2022,175322602,154384010,0,104,NS,X,99,50,,
2022,173428592,152715706,1,75,72,M,10,20,72,
2022,176061390,155033693,0,104,NS,X,99,50,,
2022,173370514,152664950,1,68,65,M,10,20,65,
2022,173702759,152958573,1,55,52,F,10,20,52,
2022,174229652,153416978,1,40,37,M,20,20,37,
2022,173395285,152686274,1,40,37,M,20,20,37,
2022,173702760,152958574,0,104,NS,X,99,50,,
2022,173370516,152664952,1,42,39,F,10,20,39,
2022,173428594,152715708,1,49,46,M,40,20,46,
2022,173428595,152715709,1,43,40,F,10,20,40,
2022,177121684,155977648,1,103,00,F,20,40,,
2022,177121685,155977648,2,103,00,F,20,40,,
2022,173428599,152715712,0,104,NS,X,99,50,,
2022,173560596,152831703,1,37,34,F,10,20,34,
2022,185660634,163521048,1,18,15,M,10,20,15,
2022,185660635,163521048,2,18,15,M,10,10,15,
2022,175680948,154695855,1,24,21,M,20,20,21,
2022,173560597,152831704,1,51,48,M,10,20,48,
2022,173428600,152715713,0,104,NS,X,99,50,,
2022,173478365,152759913,0,104,NS,X,99,50,,
2022,173535873,152809937,1,60,57,M,10,20,57,
2022,174444336,153608133,1,23,20,M,10,10,20,
2022,173871749,153102480,1,16,13,M,10,20,13,
2022,172031659,151485616,1,40,37,M,20,20,37,
2022,173560598,152831705,1,54,51,M,40,20,51,
2022,171406844,150926384,1,39,36,M,10,20,36,
2022,172020633,151475902,1,24,21,M,20,20,21,
2022,176209563,155167701,1,15,12,M,20,20,12,
2022,171406846,150926386,0,104,NS,X,99,50,,
2022,178190850,156921026,0,104,NS,X,99,50,,
2022,171435317,150953374,1,57,54,M,20,20,54,
2022,171788703,151272433,1,61,58,M,10,20,58,
2022,173560600,152831707,0,104,NS,X,99,50,,
2022,171788704,151272434,0,104,NS,X,99,50,,
2022,173561343,152832378,0,104,NS,X,99,50,,
2022,171951442,151416749,0,104,NS,X,99,50,,
2022,173560601,152831708,1,34,31,M,20,20,31,
2022,173561344,152832379,1,37,34,M,10,20,34,
2022,173871751,153102482,1,38,35,F,10,20,35,
2022,173644825,152907809,1,42,39,M,20,20,39,
2022,173561347,152832382,1,41,38,F,20,20,38,
2022,174444337,153608134,1,52,49,M,10,20,49,
2022,173871752,153102483,1,57,54,M,10,20,54,
2022,173871753,153102484,1,23,20,M,10,20,20,
2022,173871754,153102485,1,26,23,M,20,20,23,
2022,173644826,152907810,0,104,NS,X,99,50,,
2022,189842679,167225757,1,33,30,M,10,20,30,
2022,174444338,153608135,1,43,40,F,10,20,40,
2022,185452159,163335306,0,104,NS,X,99,50,,
2022,173644828,152907812,0,104,NS,X,99,50,,
2022,173871756,153102487,1,42,39,M,20,20,39,
2022,174650432,153791591,1,57,54,M,10,20,54,
2022,173871758,153102489,1,33,30,F,20,20,30,
2022,173871759,153102490,1,28,25,F,10,20,25,
2022,174159760,153355687,1,62,59,M,10,20,59,
2022,174379788,153550977,0,104,NS,X,99,50,,
2022,187023625,164730440,1,22,19,M,20,20,19,
2022,173702765,152958579,1,43,40,M,10,20,40,
2022,174734877,153865389,1,18,15,M,20,20,15,
2022,171804461,151286136,0,104,NS,X,99,50,,
2022,171804462,151286137,1,23,20,M,20,20,20,
2022,173871760,153102491,1,28,25,M,10,40,25,
2022,184643477,162625433,1,103,00,M,20,20,,
2022,173871762,153102493,0,104,NS,X,99,50,,
2022,173871763,153102494,1,60,57,F,10,20,57,
2022,178190851,156921027,0,104,NS,X,99,50,,
2022,173871764,153102495,0,104,NS,X,99,50,,
2022,174444340,153608137,1,44,41,M,10,20,41,
2022,174444341,153608138,1,20,17,M,10,20,17,
2022,174444342,153608139,1,27,24,M,10,10,24,
2022,174820753,153941900,0,104,NS,X,99,50,,
2022,177795510,156571215,0,104,NS,X,99,50,,
2022,175322605,154384013,0,104,NS,X,99,50,,
2022,174200501,153391832,1,73,70,M,10,20,70,
2022,174780040,153905795,1,36,33,M,10,20,33,
2022,174176514,153370642,1,59,56,M,10,10,56,
2022,174176515,153370643,1,43,40,F,10,20,40,
2022,174175687,153369896,1,27,24,M,10,10,24,
2022,174412299,153580022,1,64,61,M,40,20,61,
2022,181504090,159840434,1,60,57,M,20,20,57,
2022,174444344,153608141,1,66,63,F,10,20,63,
2022,174412300,153580023,1,36,33,F,10,10,33,
2022,174412301,153580023,2,21,18,M,20,20,18,
2022,174391890,153562120,1,35,32,M,10,10,32,
2022,174379790,153550979,0,104,NS,X,99,50,,
2022,174412302,153580024,1,39,36,M,10,10,36,
2022,174229654,153416980,1,40,37,M,10,20,37,
2022,174200502,153391833,1,46,43,M,10,10,43,
2022,174412303,153580025,0,104,NS,X,99,50,,
2022,174528522,153682435,1,47,44,F,10,20,44,
2022,174528523,153682435,2,55,52,M,20,20,52,
2022,174229656,153416982,0,104,NS,X,99,50,,
2022,174379791,153550980,0,104,NS,X,99,50,,
2022,174444345,153608142,1,47,44,M,10,20,44,
2022,174379792,153550981,1,48,45,M,10,20,45,
2022,174391891,153562121,1,16,13,M,20,20,13,
2022,174428108,153593743,1,44,41,M,10,20,41,
2022,174428109,153593744,1,54,51,M,10,20,51,
2022,174444346,153608143,1,40,37,M,10,20,37,
2022,174391893,153562123,0,104,NS,X,99,50,,
2022,174391894,153562124,0,104,NS,X,99,50,,
2022,174379793,153550982,1,51,48,F,10,10,48,
2022,174444347,153608144,1,28,25,F,20,20,25,
2022,176295926,155244122,1,40,37,M,10,20,37,
2022,174444348,153608145,1,25,22,F,20,20,22,
2022,174412304,153580026,1,66,63,M,10,20,63,
2022,175429770,154477096,1,45,42,M,10,20,42,
2022,174428110,153593745,0,104,NS,X,99,50,,
2022,181028753,159420877,0,104,NS,X,99,50,,
2022,178190854,156921030,1,19,16,M,20,10,16,
2022,178190855,156921030,2,19,16,M,20,20,16,
2022,174428112,153593747,0,104,NS,X,99,50,,
2022,174428740,153594286,0,104,NS,X,99,50,,
2022,174428741,153594287,1,51,48,M,10,10,48,
2022,179084701,157699818,1,52,49,M,10,10,49,
2022,174428114,153593749,1,53,50,M,10,20,50,
2022,174562552,153713093,1,37,34,M,10,20,34,
2022,180229725,158714162,0,104,NS,X,99,50,,
2022,181028754,159420878,0,104,NS,X,99,50,,
2022,174428743,153594289,1,31,28,M,20,20,28,
2022,174444349,153608146,1,40,37,M,20,20,37,
2022,174528527,153682438,1,60,57,F,40,20,57,
2022,182039198,160318266,0,104,NS,X,99,50,,
2022,174428745,153594291,0,104,NS,X,99,50,,
2022,174820758,153941904,0,104,NS,X,99,50,,
2022,174562553,153713094,0,104,NS,X,99,50,,
2022,174444350,153608147,0,104,NS,X,99,50,,
2022,174562554,153713095,1,68,65,F,10,20,65,
2022,175429773,154477098,1,64,61,F,40,20,61,
2022,181028755,159420879,1,31,28,M,10,10,28,
2022,191069837,168312171,1,60,57,M,20,20,57,
2022,174468217,153629719,1,57,54,F,10,20,54,
2022,174566385,153716251,1,51,48,F,20,20,48,
2022,174528529,153682440,1,40,37,F,10,20,37,
2022,174566386,153716252,1,41,38,F,20,20,38,
2022,174712935,153846566,1,46,43,M,40,20,43,
2022,184643478,162625434,0,104,NS,X,99,50,,
2022,174528530,153682441,1,48,45,M,40,20,45,
2022,176061391,155033694,1,30,27,M,20,20,27,
2022,174528531,153682442,1,60,57,F,10,20,57,
2022,184643479,162625435,0,104,NS,X,99,50,,
2022,171804463,151286138,0,104,NS,X,99,50,,
2022,171804464,151286139,0,104,NS,X,99,50,,
2022,171804466,151286141,1,19,16,M,10,10,16,
2022,171826085,151305196,1,23,20,M,20,20,20,
2022,172020634,151475903,1,18,15,M,20,20,15,
2022,172020635,151475903,2,20,17,M,20,20,17,
2022,172020636,151475903,3,20,17,M,20,20,17,
2022,171946191,151412078,0,104,NS,X,99,50,,
2022,171826086,151305197,0,104,NS,X,99,50,,
2022,171923516,151392256,0,104,NS,X,99,50,,
2022,171923517,151392257,0,104,NS,X,99,50,,
2022,171923518,151392258,1,41,38,M,10,20,38,
2022,171923519,151392259,1,45,42,M,10,20,42,
2022,172020638,151475905,0,104,NS,X,99,50,,
2022,172020639,151475906,1,21,18,M,10,20,18,
2022,171923520,151392260,1,71,68,F,10,20,68,
2022,171923521,151392261,1,16,13,M,10,20,13,
2022,171923522,151392262,0,104,NS,X,99,50,,
2022,171923523,151392263,1,25,22,M,98,40,19,25
2022,171923524,151392264,1,49,46,M,20,20,46,
2022,171923525,151392265,0,104,NS,X,99,50,,
2022,172024449,151479283,1,27,24,M,20,20,24,
2022,171925825,151394298,0,104,NS,X,99,50,,
2022,171925828,151394300,1,57,54,M,10,20,54,
2022,171925829,151394301,1,23,20,F,10,20,20,
2022,171936452,151403570,1,28,25,F,20,20,25,
2022,172024452,151479286,1,35,32,F,10,20,32,
2022,172024453,151479286,2,33,30,M,10,20,30,
2022,171936454,151403572,0,104,NS,X,99,50,,
2022,184643481,162625437,0,104,NS,X,99,50,,
2022,189585456,166997795,1,34,31,M,10,20,31,
2022,184643483,162625439,1,60,57,M,20,20,57,
2022,174528535,153682446,1,54,51,F,10,20,51,
2022,175429774,154477099,1,39,36,M,10,10,36,
2022,174609681,153755190,1,42,39,F,10,20,39,
2022,182039199,160318267,1,49,46,M,10,10,46,
2022,174734878,153865390,0,104,NS,X,99,50,,
2022,172261594,151687372,1,44,41,M,20,20,41,
2022,174528538,153682449,1,35,32,F,10,10,32,
2022,178408440,157114332,0,104,NS,X,99,50,,
2022,174650435,153791594,1,43,40,M,98,40,30,50
2022,184643484,162625440,0,104,NS,X,99,50,,
2022,174528541,153682452,0,104,NS,X,99,50,,
2022,174567255,153717042,1,28,25,M,10,20,25,
2022,174566387,153716253,1,40,37,M,10,20,37,
2022,174780042,153905797,1,28,25,F,10,10,25,
2022,175429775,154477100,0,104,NS,X,99,50,,
2022,174566390,153716256,1,35,32,M,10,20,32,
2022,174650436,153791595,1,20,17,M,20,20,17,
2022,184643485,162625441,0,104,NS,X,99,50,,
2022,174712936,153846567,1,44,41,F,10,20,41,
2022,184643486,162625442,0,104,NS,X,99,50,,
2022,184643487,162625443,1,15,12,M,10,20,12,
2022,174820761,153941907,1,32,29,F,10,20,29,
2022,174567256,153717043,0,104,NS,X,99,50,,
2022,184643488,162625444,0,104,NS,X,99,50,,
2022,184643489,162625445,0,104,NS,X,99,50,,
2022,175608657,154632869,1,59,56,M,20,20,56,
2022,174609683,153755192,0,104,NS,X,99,50,,
2022,174609684,153755193,1,44,41,M,10,20,41,
2022,178063342,156809770,0,104,NS,X,99,50,,
2022,184643490,162625446,0,104,NS,X,99,50,,
2022,175322606,154384014,0,104,NS,X,99,50,,
2022,174568275,153717984,1,24,21,F,20,20,21,
2022,174650438,153791597,0,104,NS,X,99,50,,
2022,174895588,154007198,1,31,28,F,10,20,28,
2022,174895589,154007198,2,35,32,F,10,20,32,
2022,175429776,154477101,0,104,NS,X,99,50,,
2022,174712937,153846568,1,47,44,F,10,20,44,
2022,174712938,153846569,1,47,44,F,10,20,44,
2022,174712939,153846570,1,47,44,F,10,20,44,
2022,174712940,153846571,1,47,44,F,10,20,44,
2022,175644690,154664394,1,25,22,F,20,20,22,
2022,174758637,153886468,1,55,52,M,10,20,52,
2022,174758193,153886074,1,57,54,F,10,20,54,
2022,174712941,153846572,1,40,37,M,10,20,37,
2022,174848924,153965876,1,20,17,M,10,10,17,
2022,177956208,156713544,1,26,23,M,10,20,23,
2022,175608659,154632871,1,55,52,M,20,20,52,
2022,175608660,154632871,2,47,44,F,10,20,44,
2022,174650442,153791600,1,39,36,M,20,20,36,
2022,176386156,155324105,1,42,39,F,10,20,39,
2022,174820762,153941908,1,37,34,M,10,10,34,
2022,176298096,155246023,1,36,33,M,10,20,33,
2022,174848927,153965878,0,104,NS,X,99,50,,
2022,190880718,168143126,0,104,NS,X,99,50,,
2022,178063343,156809771,0,104,NS,X,99,50,,
2022,179252349,157850032,0,104,NS,X,99,50,,
2022,179331687,157919803,0,104,NS,X,99,50,,
2022,174734881,153865393,0,104,NS,X,99,50,,
2022,174780047,153905802,1,34,31,M,10,20,31,
2022,176125038,155090635,1,16,13,M,20,20,13,
2022,176168992,155130048,1,34,31,M,10,10,31,
2022,171936455,151403573,0,104,NS,X,99,50,,
2022,171936456,151403574,0,104,NS,X,99,50,,
2022,171936457,151403575,0,104,NS,X,99,50,,
2022,171946192,151412079,0,104,NS,X,99,50,,
2022,171946193,151412080,0,104,NS,X,99,50,,
2022,171946194,151412081,1,65,62,M,20,20,62,
2022,171957260,151421820,1,24,21,M,20,20,21,
2022,174758641,153886471,0,104,NS,X,99,50,,
2022,174758642,153886472,1,43,40,F,10,20,40,
2022,177121686,155977649,1,39,36,F,10,20,36,
2022,174848928,153965879,1,45,42,M,10,20,42,
2022,174895591,154007200,1,19,16,M,10,20,16,
2022,174758643,153886473,1,34,31,M,10,20,31,
2022,174848929,153965880,1,40,37,M,10,10,37,
2022,177795511,156571216,1,103,00,M,20,40,,
2022,174780048,153905803,1,29,26,F,20,20,26,
2022,175322609,154384016,1,27,24,M,20,20,24,
2022,178335906,157050192,0,104,NS,X,99,50,,
2022,175680949,154695856,0,104,NS,X,99,50,,
2022,174995903,154093669,0,104,NS,X,99,50,,
2022,177775092,156553341,0,104,NS,X,99,50,,
2022,174820764,153941910,0,104,NS,X,99,50,,
2022,175644693,154664397,1,54,51,M,20,20,51,
2022,174848930,153965881,1,59,56,M,10,20,56,
2022,176279878,155230164,1,42,39,M,10,20,39,
2022,175766975,154772062,1,21,18,M,10,10,18,
2022,174820766,153941912,0,104,NS,X,99,50,,
2022,175429778,154477103,1,51,48,M,20,20,48,
2022,175429779,154477104,1,57,54,M,10,20,54,
2022,180944796,159346413,0,104,NS,X,99,50,,
2022,175429780,154477105,1,47,44,M,10,20,44,
2022,175429781,154477106,1,53,50,M,20,20,50,
2022,175429782,154477107,1,55,52,F,10,20,52,
2022,175429783,154477108,0,104,NS,X,99,50,,
2022,175076579,154167636,1,20,17,M,10,20,17,
2022,175429784,154477109,0,104,NS,X,99,50,,
2022,175680951,154695858,0,104,NS,X,99,50,,
2022,174848931,153965882,1,48,45,M,10,10,45,
2022,175904891,154895144,1,34,31,M,10,10,31,
2022,174848933,153965884,0,104,NS,X,99,50,,
2022,174895592,154007201,1,32,29,M,20,20,29,
2022,174895593,154007202,1,41,38,M,10,20,38,
2022,174895594,154007203,1,41,38,F,20,20,38,
