data_year,victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,age_range_low_num,age_code_range_high
2022,177976762,160891554,1,4,,,,43,40,M,10,20,R,40,
2022,177976763,160891555,1,1,,,,104,NS,X,99,50,,,
2022,177976765,160891557,1,1,,,,104,NS,X,99,50,,,
2022,177976766,160891558,1,1,,,,104,NS,X,99,50,,,
2022,177976767,160891559,1,4,,,,68,65,M,10,20,N,65,
2022,177976768,160891560,1,8,,,,104,NS,X,99,50,,,
2022,179957439,162620859,1,4,,,,58,55,M,20,20,N,55,
2022,177976769,160891561,1,4,,,,49,46,M,10,10,N,46,
2022,177976770,160891562,1,4,,,,56,53,M,10,20,N,53,
2022,177976771,160891563,1,4,,,,36,33,M,10,20,R,33,
2022,177976772,160891564,1,4,,,,55,52,M,10,20,R,52,
2022,177976774,160891566,1,1,,,,104,NS,X,99,50,,,
2022,179957440,162620860,1,4,,,,37,34,F,10,20,R,34,
2022,177976775,160891567,1,4,,,,30,27,M,20,20,N,27,
2022,177931266,160851701,1,1,,,,104,NS,X,99,50,,,
2022,178236947,161121166,1,4,,,,72,69,M,10,20,N,69,
2022,179957441,162620861,2,4,,,,33,30,M,20,20,R,30,
2022,179957442,162620861,3,4,,,,56,53,M,10,20,R,53,
2022,177976776,160891568,1,8,,,,104,NS,X,99,50,,,
2022,177976777,160891569,1,4,,,,54,51,F,10,20,R,51,
2022,177976778,160891570,1,1,,,,104,NS,X,99,50,,,
2022,179957443,162620862,1,8,,,,104,NS,X,99,50,,,
2022,179957444,162620863,1,8,,,,104,NS,X,99,50,,,
2022,177976780,160891572,1,8,,,,104,NS,X,99,50,,,
2022,177976782,160891574,1,4,,,,48,45,M,10,20,N,45,
2022,177976783,160891575,1,4,,,,40,37,M,20,20,R,37,
2022,179957445,162620864,1,1,,,,104,NS,X,99,50,,,
2022,177976785,160891577,1,8,,,,104,NS,X,99,50,,,
2022,177976786,160891578,1,1,,,,104,NS,X,99,50,,,
2022,177976787,160891579,1,4,,,,18,15,F,10,20,R,15,
2022,177976788,160891580,1,1,,,,104,NS,X,99,50,,,
2022,177976789,160891581,1,4,,,,33,30,F,20,20,R,30,
2022,179957446,162620865,1,8,,,,104,NS,X,99,50,,,
2022,177976790,160891582,1,8,,,,104,NS,X,99,50,,,
2022,177976791,160891583,1,4,,,,70,67,M,98,10,N,67,
2022,179957447,162620866,1,8,,,,104,NS,X,99,50,,,
2022,187654452,169344093,1,8,,,,104,NS,X,99,50,,,
2022,177976792,160891584,1,8,,,,104,NS,X,99,50,,,
2022,182448730,164803646,1,4,,,,28,25,F,10,10,N,25,
2022,177976794,160891586,2,4,,,,33,30,F,20,20,R,30,
2022,187654453,169344094,1,8,,,,104,NS,X,99,50,,,
2022,177976795,160891587,1,4,,,,68,65,M,10,20,N,65,
2022,177976797,160891589,1,4,,,,103,00,U,10,40,R,,
2022,177976798,160891590,1,4,,,,43,40,M,10,20,N,40,
2022,177931267,160851702,1,4,,,,40,37,F,10,10,N,37,
2022,185169872,167178298,1,8,,,,104,NS,X,99,50,,,
2022,177976799,160891591,1,4,,,,33,30,F,10,20,N,30,
2022,179957448,162620867,1,4,,,,67,64,F,10,20,R,64,
2022,177931268,160851703,1,4,,,,59,56,F,20,20,R,56,
2022,177976800,160891592,1,4,,,,32,29,F,20,20,R,29,
2022,177976801,160891593,1,4,,,,41,38,M,40,20,R,38,
2022,177976802,160891593,2,4,,,,41,38,F,10,10,N,38,
2022,188607767,170175797,2,4,,,,24,21,F,20,20,R,21,
2022,177976804,160891595,1,4,,,,68,65,F,10,20,N,65,
2022,177976805,160891596,1,4,,,,58,55,F,10,10,N,55,
2022,177976806,160891596,2,8,,,,104,NS,X,99,50,,,
2022,179957449,162620868,1,1,,,,104,NS,X,99,50,,,
2022,177976808,160891598,1,8,,,,104,NS,X,99,50,,,
2022,177976809,160891599,1,1,,,,104,NS,X,99,50,,,
2022,177976810,160891600,1,4,,,,54,51,F,40,20,R,51,
2022,177976811,160891601,1,1,,,,104,NS,X,99,50,,,
2022,179957450,162620869,1,8,,,,104,NS,X,99,50,,,
2022,177976812,160891602,1,4,,,,42,39,M,10,20,N,39,
2022,177976813,160891603,1,4,,,,74,71,F,10,40,R,71,
2022,179957451,162620870,1,4,,,,35,32,F,10,20,R,32,
2022,177976814,160891604,1,4,,,,17,14,M,20,20,R,14,
2022,177976815,160891605,1,4,,,,35,32,F,10,20,R,32,
2022,179957452,162620871,1,4,,,,44,41,F,20,20,R,41,
2022,179957453,162620872,1,4,,,,40,37,M,20,20,R,37,
2022,179957454,162620873,2,4,,,,53,50,M,10,20,R,50,
2022,177931269,160851704,1,4,,,,76,73,F,10,20,R,73,
2022,177976816,160891606,1,4,,,,28,25,M,10,20,N,25,
2022,177931270,160851705,1,4,,,,68,65,M,10,20,R,65,
2022,177976818,160891608,1,1,,,,104,NS,X,99,50,,,
2022,177931271,160851706,1,4,,,,76,73,F,10,20,R,73,
2022,177931272,160851707,1,4,,,,42,39,M,20,20,R,39,
2022,177976819,160891609,1,4,,,,62,59,M,10,20,R,59,
2022,177976820,160891610,1,4,,,,52,49,F,20,20,R,49,
2022,177931273,160851708,1,1,,,,104,NS,X,99,50,,,
2022,177976821,160891611,1,4,,,,48,45,F,20,20,R,45,
2022,177976822,160891612,1,4,,,,46,43,F,10,20,N,43,
2022,177931274,160851709,1,4,,,,27,24,M,10,20,N,24,
2022,177976823,160891613,1,4,,,,43,40,M,10,20,N,40,
2022,177976824,160891614,1,4,,,,63,60,M,10,20,R,60,
2022,177976825,160891615,2,1,,,,104,NS,X,99,50,,,
2022,177976826,160891616,1,8,,,,104,NS,X,99,50,,,
2022,180884722,163426473,1,4,,,,23,20,M,10,20,N,20,
2022,177976828,160891618,1,4,,,,23,20,M,10,20,N,20,
2022,179957455,162620874,1,8,,,,104,NS,X,99,50,,,
2022,179957456,162620875,1,8,,,,104,NS,X,99,50,,,
2022,179957457,162620876,1,4,,,,28,25,M,10,20,N,25,
2022,179957458,162620876,2,8,,,,104,NS,X,99,50,,,
2022,177976829,160891619,1,4,,,,83,80,F,10,20,N,80,
2022,179957460,162620878,1,4,,,,33,30,M,10,10,N,30,
2022,179957461,162620879,1,4,,,,46,43,M,20,20,N,43,
2022,177976830,160891620,1,4,,,,44,41,F,98,10,N,41,
2022,177976831,160891621,1,4,,,,28,25,F,20,20,N,25,
2022,177976832,160891622,1,4,,,,66,63,M,20,20,R,63,
2022,177976834,160891624,1,4,,,,87,84,M,10,20,R,84,
2022,177976835,160891624,2,4,,,,59,56,F,10,20,R,56,
2022,177976836,160891624,3,4,,,,53,50,F,10,20,R,50,
2022,179957462,162620880,1,8,,,,104,NS,X,99,50,,,
2022,182648547,164978376,1,1,,,,104,NS,X,99,50,,,
2022,177976838,160891626,1,1,,,,104,NS,X,99,50,,,
2022,177976839,160891627,1,8,,,,104,NS,X,99,50,,,
2022,179957463,162620881,1,4,,,,31,28,M,10,10,R,28,
2022,177976841,160891629,1,4,,,,40,37,M,10,20,R,37,
2022,179957464,162620882,1,4,,,,63,60,F,98,40,R,60,
2022,177976842,160891630,1,4,,,,73,70,M,10,20,R,70,
2022,177976843,160891631,1,8,,,,104,NS,X,99,50,,,
2022,179957465,162620883,1,4,,,,44,41,F,10,20,N,41,
2022,178089359,160989513,2,5,2,10,,103,00,M,10,10,N,,
2022,177976844,160891632,1,4,,,,61,58,M,10,20,N,58,
2022,177931276,160851711,1,1,,,,104,NS,X,99,50,,,
2022,177976845,160891633,1,4,,,,39,36,F,10,10,R,36,
2022,177931277,160851712,1,1,,,,104,NS,X,99,50,,,
2022,177976846,160891634,1,4,,,,37,34,M,10,20,N,34,
2022,177931278,160851713,1,4,,,,69,66,M,10,10,R,66,
2022,179957466,162620884,1,4,,,,31,28,F,10,20,N,28,
2022,177931279,160851714,1,4,,,,43,40,F,40,20,R,40,
2022,179957467,162620885,1,4,,,,46,43,F,10,20,N,43,
2022,177976847,160891635,1,1,,,,104,NS,X,99,50,,,
2022,177976848,160891636,1,1,,,,104,NS,X,99,50,,,
2022,187807586,169476544,1,4,,,,22,19,M,20,20,N,19,
2022,187807587,169476544,2,4,,,,22,19,M,20,20,R,19,
2022,177976851,160891639,1,8,,,,104,NS,X,99,50,,,
2022,177976852,160891640,1,4,,,,68,65,M,10,20,R,65,
2022,177976853,160891641,1,4,,,,69,66,M,10,20,R,66,
2022,177931280,160851715,1,4,,,,33,30,F,10,20,N,30,
2022,177976854,160891642,1,4,,,,27,24,F,10,20,N,24,
2022,187654454,169344095,1,8,,,,104,NS,X,99,50,,,
2022,177976855,160891643,1,4,,,,52,49,F,40,20,N,49,
2022,177976856,160891644,1,4,,,,35,32,M,10,10,N,32,
2022,179957469,162620887,1,4,,,,46,43,M,20,20,N,43,
2022,177976857,160891645,1,1,,,,104,NS,X,99,50,,,
2022,187654455,169344096,1,8,,,,104,NS,X,99,50,,,
2022,179957470,162620888,1,8,,,,104,NS,X,99,50,,,
2022,177976858,160891646,1,4,,,,41,38,M,10,20,R,38,
2022,177976859,160891647,1,1,,,,104,NS,X,99,50,,,
2022,177931281,160851716,1,4,,,,35,32,F,40,40,R,32,
2022,177931282,160851717,1,3,,,,104,NS,X,99,50,,,
2022,177976860,160891648,1,1,,,,104,NS,X,99,50,,,
2022,177976861,160891649,1,1,,,,104,NS,X,99,50,,,
2022,177976863,160891651,1,4,,,,31,28,F,10,20,R,28,
2022,177976864,160891652,1,3,,,,104,NS,X,99,50,,,
2022,179957471,162620889,1,4,,,,61,58,F,10,20,R,58,
2022,177976866,160891654,1,4,,,,49,46,M,10,10,R,46,
2022,177976867,160891655,1,4,,,,70,67,M,10,20,N,67,
2022,177976868,160891656,1,4,,,,33,30,M,10,20,N,30,
2022,177976869,160891657,1,4,,,,33,30,M,10,20,R,30,
2022,179957472,162620890,1,1,,,,104,NS,X,99,50,,,
2022,177976870,160891658,1,8,,,,104,NS,X,99,50,,,
2022,177976871,160891659,1,1,,,,104,NS,X,99,50,,,
2022,177976872,160891660,1,1,,,,104,NS,X,99,50,,,
2022,177931286,160851721,1,4,,,,82,79,M,10,20,R,79,
2022,177976873,160891661,1,1,,,,104,NS,X,99,50,,,
2022,184818992,166872421,1,4,,,,30,27,F,20,20,N,27,
2022,184818993,166872421,4,4,,,,28,25,F,20,20,N,25,
2022,184818994,166872421,5,4,,,,24,21,F,20,20,N,21,
2022,177976878,160891664,1,4,,,,21,18,F,10,10,R,18,
2022,177976879,160891665,1,4,,,,28,25,F,20,20,U,25,
2022,177976880,160891666,1,4,,,,35,32,M,10,10,N,32,
2022,177976881,160891667,1,4,,,,18,15,F,20,20,R,15,
2022,177976882,160891668,1,4,,,,35,32,M,20,40,U,32,
2022,177976883,160891669,1,4,,,,40,37,M,20,20,R,37,
2022,177976884,160891670,1,4,,,,63,60,F,10,20,N,60,
2022,177931288,160851723,1,4,,,,52,49,M,10,20,R,49,
2022,179957473,162620891,1,4,,,,55,52,M,20,20,N,52,
2022,177976885,160891671,1,1,,,,104,NS,X,99,50,,,
2022,179957474,162620892,1,1,,,,104,NS,X,99,50,,,
2022,177976886,160891672,1,1,,,,104,NS,X,99,50,,,
2022,178151423,161044514,1,4,,,,64,61,F,10,20,R,61,
2022,178151424,161044515,1,4,,,,74,71,M,10,20,R,71,
2022,177976888,160891674,1,4,,,,45,42,M,10,10,N,42,
2022,178089361,160989515,1,1,,,,104,NS,X,99,50,,,
2022,177976890,160891676,1,1,,,,104,NS,X,99,50,,,
2022,177976892,160891678,1,1,,,,104,NS,X,99,50,,,
2022,177976893,160891679,1,4,,,,35,32,M,10,10,N,32,
2022,177931289,160851724,1,4,,,,103,00,U,10,40,R,,
2022,179957475,162620893,1,4,,,,46,43,M,20,20,N,43,
2022,177976894,160891680,1,4,,,,74,71,F,20,20,N,71,
2022,179957476,162620894,1,1,,,,104,NS,X,99,50,,,
2022,177976895,160891681,1,4,,,,42,39,F,40,20,R,39,
2022,177976896,160891682,1,8,,,,104,NS,X,99,50,,,
2022,179957477,162620895,1,8,,,,104,NS,X,99,50,,,
2022,186397717,168251568,1,8,,,,104,NS,X,99,50,,,
2022,179957478,162620896,1,4,,,,35,32,M,10,10,R,32,
2022,179957479,162620897,1,4,,,,46,43,M,10,20,N,43,
2022,177976897,160891683,1,4,,,,60,57,F,20,20,R,57,
2022,179957480,162620898,1,4,,,,66,63,M,10,10,N,63,
2022,179957481,162620899,1,8,,,,104,NS,X,99,50,,,
2022,177931290,160851725,1,1,,,,104,NS,X,99,50,,,
2022,179957482,162620900,1,8,,,,104,NS,X,99,50,,,
2022,177931291,160851726,1,4,,,,35,32,M,10,10,N,32,
2022,179957483,162620901,1,4,,,,46,43,M,20,20,N,43,
2022,179957484,162620902,1,8,,,,104,NS,X,99,50,,,
2022,186197578,168078512,1,4,,,,50,47,F,10,20,R,47,
2022,186197579,168078512,2,8,,,,104,NS,X,99,50,,,
2022,179957485,162620903,1,4,,,,17,14,F,20,20,R,14,
2022,178435634,161297297,1,1,,,,104,NS,X,99,50,,,
2022,179957486,162620904,1,8,,,,104,NS,X,99,50,,,
2022,178151427,161044518,1,4,,,,35,32,F,10,20,R,32,
2022,178089363,160989517,1,4,,,,33,30,M,20,20,R,30,
2022,179957487,162620905,1,4,,,,37,34,M,10,20,R,34,
2022,179957488,162620906,1,4,,,,53,50,F,10,20,U,50,
2022,179957489,162620907,1,4,,,,36,33,M,10,10,R,33,
2022,179957490,162620908,1,4,,,,68,65,M,10,20,N,65,
2022,178154783,161047421,1,1,,,,104,NS,X,99,50,,,
2022,179957491,162620909,1,1,,,,104,NS,X,99,50,,,
2022,178435636,161297299,1,1,,,,104,NS,X,99,50,,,
2022,179957492,162620910,1,4,,,,34,31,F,10,10,R,31,
2022,179957493,162620911,1,4,,,,45,42,F,20,20,N,42,
2022,187654456,169344097,1,8,,,,104,NS,X,99,50,,,
2022,179957494,162620912,1,4,,,,48,45,M,10,20,R,45,
2022,179957495,162620913,1,4,,,,65,62,F,10,20,N,62,
2022,179957496,162620914,2,4,,,,37,34,F,10,10,R,34,
2022,179957497,162620915,1,4,,,,61,58,F,10,20,R,58,
2022,179957498,162620916,1,4,,,,18,15,M,10,20,R,15,
2022,179957499,162620917,1,4,,,,43,40,F,10,20,N,40,
2022,179957500,162620918,1,1,,,,104,NS,X,99,50,,,
2022,179957501,162620919,1,4,,,,64,61,F,10,20,R,61,
2022,179957502,162620920,1,8,,,,104,NS,X,99,50,,,
2022,179957503,162620921,1,1,,,,104,NS,X,99,50,,,
2022,179957504,162620922,1,1,,,,104,NS,X,99,50,,,
2022,179957505,162620923,1,1,,,,104,NS,X,99,50,,,
2022,179957506,162620924,1,1,,,,104,NS,X,99,50,,,
2022,179957507,162620925,1,1,,,,104,NS,X,99,50,,,
2022,179957509,162620927,1,1,,,,104,NS,X,99,50,,,
2022,179957510,162620928,1,1,,,,104,NS,X,99,50,,,
2022,179957511,162620929,1,4,,,,18,15,F,10,10,N,15,
2022,179957512,162620930,1,4,,,,15,12,M,10,20,R,12,
2022,179957513,162620931,1,4,,,,57,54,F,10,20,R,54,
2022,179957514,162620932,1,4,,,,35,32,F,10,20,R,32,
2022,179957515,162620933,1,4,,,,39,36,M,20,20,N,36,
2022,181074970,163592211,2,1,,,,104,NS,X,99,50,,,
2022,179957516,162620934,1,4,,,,39,36,M,20,20,N,36,
2022,179957517,162620935,1,4,,,,49,46,F,10,20,R,46,
2022,179957518,162620936,1,4,,,,73,70,M,10,10,N,70,
2022,179957519,162620937,1,4,,,,69,66,M,10,20,R,66,
2022,179957520,162620938,1,4,,,,47,44,F,50,40,N,44,
2022,179957521,162620939,1,4,,,,103,00,U,10,20,R,,
2022,181111707,163625006,1,1,,,,104,NS,X,99,50,,,
2022,179957522,162620940,1,1,,,,104,NS,X,99,50,,,
2022,187654457,169344098,1,8,,,,104,NS,X,99,50,,,
2022,179957523,162620941,1,4,,,,41,38,M,20,20,R,38,
2022,179957524,162620942,1,1,,,,104,NS,X,99,50,,,
2022,179957525,162620943,1,4,,,,49,46,F,20,20,R,46,
2022,179957526,162620944,1,4,,,,37,34,F,10,20,N,34,
2022,179957527,162620945,1,4,,,,75,72,M,10,20,N,72,
2022,180388706,162999589,1,4,,,,72,69,M,10,20,N,69,
2022,181548238,164009403,1,4,,,,19,16,F,20,20,R,16,
2022,187654458,169344099,1,8,,,,104,NS,X,99,50,,,
2022,179957528,162620946,1,4,,,,30,27,M,10,20,N,27,
2022,179957529,162620947,1,4,,,,40,37,F,10,20,N,37,
2022,182497360,164846192,1,4,,,,64,61,F,10,20,R,61,
2022,180819556,163370223,1,4,,,,64,61,F,10,20,R,61,
2022,179957532,162620950,1,1,,,,104,NS,X,99,50,,,
2022,179957533,162620951,1,4,,,,56,53,F,20,20,R,53,
2022,181267919,163763812,1,4,,,,65,62,F,10,20,R,62,
2022,179957535,162620953,1,1,,,,104,NS,X,99,50,,,
2022,179957536,162620954,1,4,,,,60,57,F,10,20,R,57,
2022,179957537,162620955,1,4,,,,35,32,M,10,20,N,32,
2022,179957538,162620956,1,4,,,,48,45,F,10,10,R,45,
2022,185169875,167178300,1,4,,,,53,50,F,10,20,R,50,
2022,179957539,162620957,1,4,,,,52,49,M,10,20,R,49,
2022,185169876,167178301,1,4,,,,45,42,M,10,20,R,42,
2022,179957540,162620958,1,4,,,,63,60,F,10,20,R,60,
2022,179957541,162620959,1,4,,,,28,25,M,10,40,R,25,
2022,179957542,162620960,1,1,,,,104,NS,X,99,50,,,
2022,179957543,162620961,1,1,,,,104,NS,X,99,50,,,
2022,180366707,162980760,1,8,,,,104,NS,X,99,50,,,
2022,179957544,162620962,1,4,,,,58,55,M,20,20,R,55,
2022,187654459,169344100,1,8,,,,104,NS,X,99,50,,,
2022,188899858,170429598,1,4,,,,79,76,M,10,20,R,76,
2022,180410888,163019002,1,4,,,,78,75,M,10,20,R,75,
2022,179957545,162620963,1,4,,,,37,34,M,20,20,R,34,
2022,179957546,162620963,2,8,,,,104,NS,X,99,50,,,
2022,180391497,163001987,1,4,,,,41,38,F,98,20,N,38,
2022,180366708,162980761,1,4,,,,35,32,M,10,40,N,32,
2022,181074971,163592212,1,4,,,,52,49,M,10,10,R,49,
2022,181074972,163592212,2,4,,,,56,53,F,10,10,R,53,
2022,180410889,163019003,1,1,,,,104,NS,X,99,50,,,
2022,180933036,163469080,1,4,,,,26,23,M,20,20,N,23,
2022,180391498,163001988,1,4,,,,30,27,F,10,10,R,27,
2022,181111708,163625007,1,1,,,,104,NS,X,99,50,,,
2022,180804526,163357010,1,4,,,,81,78,F,10,20,R,78,
2022,180933037,163469081,1,4,,,,50,47,F,40,20,N,47,
2022,184327331,166436593,1,4,,,,7,04,F,10,10,R,04,
2022,180992370,163521032,1,1,,,,104,NS,X,99,50,,,
2022,180766371,163323223,1,4,,,,57,54,M,10,20,R,54,
2022,182128258,164523819,1,4,,,,20,17,M,10,20,N,17,
2022,180766372,163323224,1,4,,,,39,36,M,10,10,R,36,
2022,181020211,163545734,2,5,2,9,,103,00,M,20,20,R,,
2022,181020212,163545734,3,5,2,4,,103,00,M,98,20,R,,
2022,181424329,163900865,2,5,2,1,,44,41,M,10,20,N,41,
2022,181424330,163900865,3,5,2,1,,32,29,F,20,20,N,29,
2022,181111709,163625008,1,1,,,,104,NS,X,99,50,,,
2022,181111710,163625008,2,8,,,,104,NS,X,99,50,,,
2022,180992372,163521034,1,4,,,,26,23,F,30,20,R,23,
2022,180819557,163370224,1,4,,,,51,48,F,20,20,N,48,
2022,185169877,167178302,1,4,,,,48,45,M,20,10,N,45,
2022,184818559,166872047,1,1,,,,104,NS,X,99,50,,,
2022,187654460,169344101,1,4,,,,48,45,F,10,20,R,45,
2022,187654461,169344101,2,8,,,,104,NS,X,99,50,,,
2022,181518574,163983419,1,4,,,,78,75,M,10,20,N,75,
2022,181074973,163592213,1,1,,,,104,NS,X,99,50,,,
2022,181111711,163625009,1,4,,,,54,51,M,10,20,N,51,
2022,181424331,163900866,1,4,,,,34,31,M,10,20,R,31,
2022,181424332,163900866,2,4,,,,35,32,M,20,20,N,32,
2022,181020213,163545735,1,1,,,,104,NS,X,99,50,,,
2022,181267921,163763814,1,4,,,,43,40,F,10,20,N,40,
2022,185080957,167101599,1,4,,,,68,65,F,10,10,R,65,
2022,188098271,169731359,1,4,,,,78,75,M,20,20,U,75,
2022,163769077,148468586,1,8,,,,104,NS,X,99,50,,,
2022,163769078,148468587,1,4,,,,48,45,M,10,20,R,45,
2022,163769079,148468588,1,4,,,,72,69,F,10,20,N,69,
2022,163769080,148468589,1,4,,,,28,25,M,10,10,N,25,
2022,164502601,149106432,1,4,,,,23,20,M,20,20,N,20,
2022,164502602,149106432,2,8,,,,104,NS,X,99,50,,,
2022,164502603,149106433,1,8,,,,104,NS,X,99,50,,,
2022,164502604,149106434,1,4,,,,60,57,M,20,20,R,57,
2022,164502605,149106435,1,4,,,,34,31,M,20,20,N,31,
2022,164502606,149106436,1,1,,,,104,NS,X,99,50,,,
2022,164502607,149106437,1,1,,,,104,NS,X,99,50,,,
2022,164502608,149106438,1,4,,,,32,29,F,10,20,R,29,
2022,164502609,149106439,1,1,,,,104,NS,X,99,50,,,
2022,164502610,149106440,1,1,,,,104,NS,X,99,50,,,
2022,164502611,149106441,1,4,,,,38,35,F,10,10,N,35,
2022,164502612,149106442,1,4,,,,29,26,M,10,20,N,26,
2022,164502613,149106443,1,4,,,,42,39,F,10,20,R,39,
2022,164502614,149106444,1,1,,,,104,NS,X,99,50,,,
2022,164502615,149106445,1,1,,,,104,NS,X,99,50,,,
2022,164502616,149106446,1,1,,,,104,NS,X,99,50,,,
2022,164502617,149106447,1,4,,,,36,33,F,10,10,N,33,
2022,164502619,149106449,1,1,,,,104,NS,X,99,50,,,
2022,164502620,149106450,1,4,,,,33,30,F,10,10,N,30,
2022,164502621,149106451,1,4,,,,33,30,M,10,20,R,30,
2022,164502622,149106452,1,4,,,,65,62,M,10,20,R,62,
2022,164502623,149106453,1,1,,,,104,NS,X,99,50,,,
2022,164502624,149106454,1,1,,,,104,NS,X,99,50,,,
2022,164502625,149106455,1,8,,,,104,NS,X,99,50,,,
2022,164502627,149106457,1,4,,,,48,45,M,10,20,N,45,
2022,164551094,149149675,1,1,,,,104,NS,X,99,50,,,
2022,164551095,149149675,2,3,,,,104,NS,X,99,50,,,
2022,164551097,149149677,1,1,,,,104,NS,X,99,50,,,
2022,167097972,151392212,1,1,,,,104,NS,X,99,50,,,
2022,167097973,151392213,1,1,,,,104,NS,X,99,50,,,
2022,164551102,149149682,1,4,,,,39,36,M,10,20,R,36,
2022,164578099,149173271,1,1,,,,104,NS,X,99,50,,,
2022,164578101,149173273,1,4,,,,24,21,F,10,20,N,21,
2022,164578103,149173275,1,4,,,,64,61,F,10,10,R,61,
2022,164578105,149173277,1,1,,,,104,NS,X,99,50,,,
2022,164578107,149173279,1,4,,,,66,63,M,10,20,N,63,
2022,164578108,149173280,1,4,,,,54,51,F,10,20,R,51,
2022,164578111,149173283,1,4,,,,25,22,F,20,20,R,22,
2022,164578113,149173285,1,4,,,,31,28,F,20,20,R,28,
2022,164578115,149173287,1,1,,,,104,NS,X,99,50,,,
2022,164578117,149173289,1,1,,,,104,NS,X,99,50,,,
2022,164578120,149173292,1,1,,,,104,NS,X,99,50,,,
2022,164578121,149173293,1,4,,,,61,58,M,10,20,N,58,
2022,164578123,149173295,1,1,,,,104,NS,X,99,50,,,
2022,164738621,149314497,1,5,2,10,,48,45,M,10,20,N,45,
2022,164738622,149314497,2,1,,,,104,NS,X,99,50,,,
2022,164738623,149314497,3,8,,,,104,NS,X,99,50,,,
2022,164738624,149314497,4,3,,,,104,NS,X,99,50,,,
2022,164738625,149314497,5,4,,,,55,52,M,10,20,N,52,
2022,164578125,149173297,1,4,,,,20,17,F,20,20,N,17,
2022,164578126,149173298,1,4,,,,37,34,M,10,20,N,34,
2022,164578128,149173300,1,4,,,,52,49,F,10,20,R,49,
2022,164578130,149173302,1,4,,,,34,31,F,10,20,N,31,
2022,164578132,149173304,1,1,,,,104,NS,X,99,50,,,
2022,164578134,149173306,1,4,,,,57,54,F,10,20,R,54,
2022,167097974,151392214,1,4,,,,78,75,M,10,20,R,75,
2022,164578139,149173311,1,1,,,,104,NS,X,99,50,,,
2022,164578141,149173313,1,4,,,,57,54,F,40,20,N,54,
2022,164578142,149173314,1,4,,,,29,26,F,10,20,R,26,
2022,164677381,149259950,1,4,,,,36,33,F,10,20,R,33,
2022,164677382,149259951,1,1,,,,104,NS,X,99,50,,,
2022,164677383,149259952,1,4,,,,28,25,F,40,20,R,25,
2022,164677384,149259952,2,1,,,,104,NS,X,99,50,,,
2022,164677385,149259953,1,4,,,,59,56,F,10,20,N,56,
2022,164677386,149259954,1,4,,,,36,33,M,10,10,N,33,
2022,164677387,149259955,1,4,,,,28,25,M,10,20,R,25,
2022,164677388,149259956,1,4,,,,85,82,M,10,20,R,82,
2022,164677389,149259957,1,1,,,,104,NS,X,99,50,,,
2022,164738626,149314498,1,4,,,,59,56,F,20,40,R,56,
2022,164738627,149314499,1,1,,,,104,NS,X,99,50,,,
2022,169051979,153097612,1,1,,,,104,NS,X,99,50,,,
2022,164821124,149386839,1,1,,,,104,NS,X,99,50,,,
2022,164821125,149386840,1,4,,,,81,78,M,10,20,R,78,
2022,164903941,149458196,1,4,,,,41,38,M,20,20,R,38,
2022,164921412,149473612,1,4,,,,92,89,M,40,20,R,89,
2022,164921413,149473613,1,1,,,,104,NS,X,99,50,,,
2022,167097975,151392215,1,4,,,,28,25,F,10,20,N,25,
2022,165337996,149836786,1,4,,,,86,83,M,40,20,R,83,
2022,165337997,149836787,1,4,,,,57,54,F,40,20,R,54,
2022,165337998,149836788,1,4,,,,91,88,F,10,20,R,88,
2022,165337999,149836789,1,1,,,,104,NS,X,99,50,,,
2022,165352324,149849543,1,4,,,,30,27,F,10,20,R,27,
2022,165691123,150151192,1,1,,,,104,NS,X,99,50,,,
2022,165352331,149849548,1,4,,,,27,24,M,10,20,R,24,
2022,167097976,151392216,1,4,,,,45,42,F,10,20,R,42,
2022,165352338,149849555,1,4,,,,35,32,M,10,10,N,32,
2022,165691127,150151196,1,5,2,7,,34,31,M,10,20,N,31,
2022,165691131,150151200,1,4,,,,45,42,M,40,20,R,42,
2022,165691135,150151204,1,4,,,,30,27,F,20,20,R,27,
2022,165691140,150151208,1,4,,,,59,56,F,10,20,R,56,
2022,165773409,150221311,1,8,,,,104,NS,X,99,50,,,
2022,165773413,150221314,1,8,,,,104,NS,X,99,50,,,
2022,165773415,150221316,1,4,,,,43,40,M,10,10,N,40,
2022,167086665,151382231,1,4,,,,73,70,M,10,20,N,70,
2022,167086666,151382232,1,1,,,,104,NS,X,99,50,,,
2022,167205594,151485564,1,4,,,,36,33,F,10,20,R,33,
2022,167205595,151485564,2,4,,,,41,38,F,10,20,N,38,
2022,167205596,151485565,1,4,,,,41,38,F,10,20,N,38,
2022,167097980,151392219,1,4,,,,21,18,F,10,20,N,18,
2022,167097981,151392220,1,4,,,,30,27,M,20,20,N,27,
2022,167097983,151392222,1,4,,,,15,12,F,20,20,R,12,
2022,167097984,151392223,1,8,,,,104,NS,X,99,50,,,
2022,167097985,151392224,1,4,,,,71,68,F,10,20,R,68,
2022,167097986,151392225,1,4,,,,26,23,M,20,20,R,23,
2022,167329507,151593212,1,4,,,,60,57,M,10,10,N,57,
2022,167097988,151392227,1,4,,,,65,62,M,98,20,N,62,
2022,167097989,151392228,1,4,,,,46,43,F,10,20,N,43,
2022,167097990,151392229,1,1,,,,104,NS,X,99,50,,,
